company_num
1311,1000-5000人
1312,50-150人
1313,少于50人
1314,500-1000人
1315,少于50人
1316,10000人以上
1317,150-500人
1318,150-500人
1319,50-150人
1320,150-500人
1321,10000人以上
1322,10000人以上
1323,10000人以上
1324,150-500人
1325,150-500人
1326,1000-5000人
1327,150-500人
1328,150-500人
1329,150-500人
1330,150-500人
1331,10000人以上
1332,150-500人
1333,1000-5000人
1334,150-500人
1335,1000-5000人
1336,50-150人
1337,1000-5000人
1338,150-500人
1339,50-150人
1340,1000-5000人
1341,150-500人
1342,50-150人
1343,150-500人
1344,10000人以上
1345,50-150人
1346,5000-10000人
1347,150-500人
1348,少于50人
1349,1000-5000人
1350,500-1000人
1351,1000-5000人
1352,5000-10000人
1353,1000-5000人
1354,10000人以上
1355,500-1000人
1356,500-1000人
1357,10000人以上
1358,1000-5000人
1359,1000-5000人
1360,500-1000人
1361,50-150人
1362,50-150人
1363,少于50人
1364,50-150人
1365,50-150人
1366,50-150人
1367,50-150人
1368,50-150人
1369,1000-5000人
1370,500-1000人
1371,10000人以上
1372,150-500人
1373,50-150人
1374,1000-5000人
1375,50-150人
1376,1000-5000人
1377,500-1000人
1378,50-150人
1379,50-150人
1380,500-1000人
1381,10000人以上
1382,50-150人
1383,500-1000人
1384,150-500人
1385,150-500人
1386,1000-5000人
1387,150-500人
1388,150-500人
1389,50-150人
1390,1000-5000人
1391,1000-5000人
1392,50-150人
1393,50-150人
1394,50-150人
1395,50-150人
1396,150-500人
1397,1000-5000人
1398,150-500人
1399,50-150人
1400,150-500人
1401,150-500人
1402,50-150人
1403,少于50人
1404,150-500人
1405,50-150人
1406,50-150人
1407,50-150人
1408,1000-5000人
1409,50-150人
1410,50-150人
1411,500-1000人
1412,10000人以上
1413,150-500人
1414,50-150人
1415,50-150人
1416,500-1000人
1417,150-500人
1418,150-500人
1419,少于50人
1420,50-150人
1421,150-500人
1422,50-150人
1423,500-1000人
1424,50-150人
1425,150-500人
1426,1000-5000人
1427,150-500人
1428,50-150人
1429,50-150人
1430,500-1000人
1431,1000-5000人
1432,50-150人
1433,50-150人
1434,50-150人
1435,150-500人
1436,1000-5000人
1437,1000-5000人
1438,少于50人
1439,50-150人
1440,少于50人
1441,50-150人
1442,50-150人
1443,500-1000人
1444,少于50人
1445,500-1000人
1446,500-1000人
1447,50-150人
1448,50-150人
1449,50-150人
1450,5000-10000人
1451,50-150人
1452,150-500人
1453,500-1000人
1454,500-1000人
1455,50-150人
1456,150-500人
1457,150-500人
1458,50-150人
1459,150-500人
1460,500-1000人
1461,150-500人
1462,150-500人
1463,1000-5000人
1464,500-1000人
1465,1000-5000人
1466,10000人以上
1467,5000-10000人
1468,50-150人
1469,150-500人
1470,150-500人
1471,150-500人
1472,50-150人
1473,50-150人
1474,150-500人
1475,50-150人
1476,50-150人
1477,150-500人
1478,500-1000人
1479,150-500人
1480,5000-10000人
1481,50-150人
1482,500-1000人
1483,50-150人
1484,1000-5000人
1485,1000-5000人
1486,150-500人
1487,1000-5000人
1488,1000-5000人
1489,1000-5000人
1490,1000-5000人
1491,150-500人
1492,1000-5000人
1493,1000-5000人
1494,少于50人
1495,150-500人
1496,1000-5000人
1497,1000-5000人
1498,50-150人
1499,500-1000人
1500,1000-5000人
1501,500-1000人
1502,1000-5000人
1503,500-1000人
1504,少于50人
1505,1000-5000人
1506,150-500人
1507,150-500人
1508,1000-5000人
1509,500-1000人
1510,150-500人
1511,50-150人
1512,500-1000人
1513,50-150人
1514,500-1000人
1515,50-150人
1516,5000-10000人
1517,150-500人
1518,150-500人
1519,1000-5000人
1520,1000-5000人
1521,150-500人
1522,500-1000人
1523,1000-5000人
1524,500-1000人
1525,少于50人
1526,5000-10000人
1527,150-500人
1528,500-1000人
1529,50-150人
1530,500-1000人
1531,50-150人
1532,50-150人
1533,50-150人
1534,1000-5000人
1535,少于50人
1536,1000-5000人
1537,1000-5000人
1538,500-1000人
1539,50-150人
1540,50-150人
1541,1000-5000人
1542,少于50人
1543,10000人以上
1544,150-500人
1545,10000人以上
1546,500-1000人
1547,500-1000人
1548,10000人以上
1549,500-1000人
1550,150-500人
1551,50-150人
1552,150-500人
1553,50-150人
1554,150-500人
1555,50-150人
1556,500-1000人
1557,150-500人
1558,150-500人
1559,150-500人
1560,500-1000人
1561,50-150人
1562,50-150人
1563,少于50人
1564,150-500人
1565,500-1000人
1566,1000-5000人
1567,150-500人
1568,1000-5000人
1569,500-1000人
1570,50-150人
1571,50-150人
1572,少于50人
1573,1000-5000人
1574,150-500人
1575,150-500人
1576,少于50人
1577,500-1000人
1578,少于50人
1579,少于50人
1580,50-150人
1581,少于50人
1582,50-150人
1583,50-150人
1584,1000-5000人
1585,少于50人
1586,1000-5000人
1587,50-150人
1588,1000-5000人
1589,10000人以上
1590,50-150人
1591,50-150人
1592,10000人以上
1593,150-500人
1594,1000-5000人
1595,150-500人
1596,150-500人
1597,50-150人
1598,50-150人
1599,50-150人
1600,50-150人
1601,150-500人
1602,150-500人
1603,500-1000人
1604,50-150人
1605,50-150人
1606,10000人以上
1607,500-1000人
1608,150-500人
1609,1000-5000人
1610,500-1000人
1611,500-1000人
1612,10000人以上
1613,1000-5000人
1614,50-150人
1615,150-500人
1616,50-150人
1617,500-1000人
1618,50-150人
1619,150-500人
1620,50-150人
1621,少于50人
1622,1000-5000人
1623,10000人以上
1624,1000-5000人
1625,150-500人
1626,50-150人
1627,1000-5000人
1628,1000-5000人
1629,10000人以上
1630,少于50人
1631,150-500人
1632,150-500人
1633,50-150人
1634,500-1000人
1635,50-150人
1636,150-500人
1637,1000-5000人
1638,500-1000人
1639,5000-10000人
1640,150-500人
1641,1000-5000人
1642,150-500人
1643,1000-5000人
1644,1000-5000人
1645,500-1000人
1646,150-500人
1647,500-1000人
1648,150-500人
1649,1000-5000人
1650,5000-10000人
1651,1000-5000人
1652,10000人以上
1653,1000-5000人
1654,1000-5000人
1655,10000人以上
1656,1000-5000人
1657,500-1000人
1658,1000-5000人
1659,5000-10000人
1660,10000人以上
1661,150-500人
1662,1000-5000人
1663,1000-5000人
1664,1000-5000人
1665,10000人以上
1666,50-150人
1667,150-500人
1668,少于50人
1669,500-1000人
1670,1000-5000人
1671,5000-10000人
1672,50-150人
1673,150-500人
1674,500-1000人
1675,500-1000人
1676,500-1000人
1677,少于50人
1678,10000人以上
1679,500-1000人
1680,5000-10000人
1681,50-150人
1682,1000-5000人
1683,150-500人
1684,500-1000人
1685,500-1000人
1686,10000人以上
1687,150-500人
1688,150-500人
1689,500-1000人
1690,150-500人
1691,150-500人
1692,10000人以上
1693,150-500人
1694,150-500人
1695,少于50人
1696,500-1000人
1697,1000-5000人
1698,少于50人
1699,50-150人
1700,50-150人
1701,50-150人
1702,500-1000人
1703,1000-5000人
1704,50-150人
1705,50-150人
1706,150-500人
1707,少于50人
1708,少于50人
1709,500-1000人
1710,50-150人
1711,1000-5000人
1712,1000-5000人
1713,150-500人
1714,500-1000人
1715,50-150人
1716,50-150人
1717,500-1000人
1718,150-500人
1719,1000-5000人
1720,500-1000人
1721,5000-10000人
1722,500-1000人
1723,1000-5000人
1724,50-150人
1725,10000人以上
1726,50-150人
1727,5000-10000人
1728,500-1000人
1729,50-150人
1730,少于50人
1731,少于50人
1732,1000-5000人
1733,150-500人
1734,500-1000人
1735,50-150人
